,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
21,2020-02-12,-0.033184168181198695,-1438.5292643840237,1463.0540275231308,-0.033184168181198695,-0.033184168181198695,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.1118868012275296
22,2020-02-13,-0.036984196757440906,-1350.5980336715068,1417.9812052262096,-0.036984196757440906,-0.036984196757440906,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.23921262705929
23,2020-02-14,-0.040784520182308596,-1385.3981543795205,1461.851684819688,-0.040784520182308596,-0.040784520182308596,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.3665483322495822
24,2020-02-15,-0.0445848436071763,-1392.9629840513514,1448.8892657489384,-0.0445848436071763,-0.0445848436071763,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.4938840374398747
25,2020-02-16,-0.04838516703204402,-1354.900087728938,1453.5394756406047,-0.04838516703204402,-0.04838516703204402,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.6212197426301675
26,2020-02-17,-0.052185490456911725,-1462.7533347022475,1454.6993046821406,-0.05218549045691172,-0.05218549045691172,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.7485554478204601
27,2020-02-18,-0.05473992385832711,-1410.2592645640375,1505.9549895518303,-0.054739923858327114,-0.054739923858327114,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.834145683746811
28,2020-02-19,-0.0572943572597425,-1518.2740597047991,1377.6921176351188,-0.0572943572597425,-0.0572943572597425,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.9197359196731627
29,2020-02-20,-0.0598487906611579,-1430.227618953247,1547.1649374644446,-0.0598487906611579,-0.0598487906611579,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-2.0053261555995143
30,2020-02-21,-0.0594323179356535,-1395.1238573318365,1367.6445789950183,-0.0594323179356535,-0.0594323179356535,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.9913715937725895
31,2020-02-22,-0.05901584521014909,-1285.9429939949891,1542.7495413777538,-0.05901584521014909,-0.05901584521014909,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.9774170319456648
32,2020-02-23,-0.05859937248464452,-1370.054347508966,1440.9562046063977,-0.05859937248464452,-0.05859937248464452,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-1.9634624701187346
33,2020-02-24,-0.015866026378490657,-1539.232176106971,1506.3629942264645,-0.015866026378490657,-0.015866026378490657,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,-0.531615715718517
34,2020-02-25,0.026867319727663205,-1470.2065803098783,1389.2648753766114,0.026867319727663205,0.026867319727663205,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,0.9002310386817006
35,2020-02-26,0.06960066583381683,-1453.7917923208975,1535.0950474880406,0.06960066583381683,0.06960066583381683,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,2.3320777930819103
36,2020-02-27,0.13383845919419973,-1356.17093763397,1513.2636313934236,0.13383845919419973,0.13383845919419973,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,4.4844642620565605
37,2020-02-28,0.19807625255458214,-1458.6633370603388,1374.4683801959695,0.19807625255458214,0.19807625255458214,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,6.636850731031193
38,2020-02-29,0.2623140459149646,-1404.4750479368124,1472.6647817586315,0.2623140459149646,0.2623140459149646,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,8.789237200005829
39,2020-03-01,0.4549428265966391,-1373.5605896745408,1413.8043896932977,0.4549428265966391,0.4549428265966391,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,15.243561973403526
40,2020-03-02,0.6475716072783145,-1384.9931937137474,1444.4847397761828,0.6475716072783145,0.6475716072783145,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,21.697886746801256
41,2020-03-03,0.840200387959989,-1324.0624118615901,1388.4337944398007,0.840200387959989,0.840200387959989,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,28.152211520198954
42,2020-03-04,1.0328291686416682,-1422.9294512953816,1437.7651681321092,1.0328291686416682,1.0328291686416682,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,34.60653629359681
43,2020-03-05,1.4633053139578858,-1490.5904716778755,1368.3145771798318,1.4633053139578858,1.4633053139578858,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,49.03030432679983
44,2020-03-06,1.8937814592741145,-1329.1776413642676,1498.9303288846047,1.8937814592741145,1.8937814592741145,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,32.5065443001671,0.0,0.0,0.0,63.45407236000321
